Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/23  02:00:00,94968236.35,94968236.35,0
 01/23  03:00:00,86296762.2,86296762.2,0
 01/23  04:00:00,78672596.67,78672596.67,0
 01/23  05:00:00,99597655.81,99597655.81,0
 01/23  06:00:00,120849499.1,120849499.1,0
 01/23  07:00:00,184465204.1,184465204.1,0
 01/23  08:00:00,185426459,185426459,0
 01/23  09:00:00,194018092.3,194018092.3,0
 01/23  10:00:00,195457889.8,195457889.8,0
 01/23  11:00:00,185867866.3,185867866.3,0
 01/23  12:00:00,190123318.4,190123318.4,0
 01/23  13:00:00,186799203.8,186799203.8,0
 01/23  14:00:00,179214403,179214403,0
 01/23  15:00:00,175967346.8,175967346.8,0
 01/23  16:00:00,186599849,186599849,0
 01/23  17:00:00,207801363.6,207801363.6,0
 01/23  18:00:00,228961830.9,228961830.9,0
 01/23  19:00:00,249727521.2,249727521.2,0
 01/23  20:00:00,236547641.9,236547641.9,0
 01/23  21:00:00,225013792.6,225013792.6,0
 01/23  22:00:00,208344728.2,208344728.2,0
 01/23  23:00:00,169120029.7,169120029.7,0
